RUN_TYPE	TABLESIZE	RMWS	READS	WORKERS	RESULT_TIMESTAMP	REPORTS	MTPS	ABORTS_PER_SEC
8	100000	50	50	230	2016/03/04:14:04:04	2299	0.08816924052401749	0.0
8	100000	32	68	230	2016/03/04:14:04:04	2299	0.30187951965065507	0.0
8	100000	92	8	230	2016/03/04:14:04:04	2300	0.11206684900000004	0.0
8	100000	16	84	230	2016/03/04:14:04:04	2299	0.3859160659388647	0.0
8	100000	8	92	230	2016/03/04:14:04:04	2299	0.49520152008733626	0.0
8	100000	4	96	230	2016/03/04:14:04:04	2294	0.5086821917030566	0.0
8	100000	2	98	230	2016/03/04:14:04:04	2299	0.505412686462882	0.0
8	100000	1	99	230	2016/03/04:14:04:04	2291	0.5019671358078599	0.0
8	100000	50	0	230	2016/03/04:14:04:04	2300	0.6931816100000003	0.0
8	100000	49	1	230	2016/03/04:14:04:04	2287	0.6991303543859649	0.0
8	100000	34	16	230	2016/03/04:14:04:04	2299	0.755125052401747	0.0
8	100000	48	2	230	2016/03/04:14:04:04	2299	0.6886456917030569	0.0
8	100000	25	25	230	2016/03/04:14:04:04	2299	0.8291968838427953	0.0
8	100000	16	34	230	2016/03/04:14:04:04	2299	0.8269048484716154	0.0
8	100000	46	4	230	2016/03/04:14:04:04	2299	0.6879337965065506	0.0
8	100000	8	42	230	2016/03/04:14:04:04	2299	0.7820461807860263	0.0
8	100000	4	46	230	2016/03/04:14:04:04	2300	0.7610509199999996	0.0
8	100000	2	48	230	2016/03/04:14:04:04	2300	0.7684309799999999	0.0
8	100000	1	49	230	2016/03/04:14:04:04	2300	0.76357365	0.0
8	100000	0	50	230	2016/03/04:14:04:04	2299	0.7615363777292578	0.0
8	100000	42	8	230	2016/03/04:14:04:04	2299	0.6990125349344976	0.0
8	1000000	10	0	230	2016/03/03:18:48:18	2300	2.9959419999999968	0.0
8	1000000	9	1	230	2016/03/03:18:53:27	2300	3.0820875	0.0
8	1000000	0	10	230	2016/03/03:19:39:48	2323	3.7405241034482763	0.0
8	1000000	8	2	230	2016/03/03:18:58:37	2298	3.484205318777292	0.0
8	1000000	7	3	230	2016/03/03:19:03:46	2370	3.579057852320675	0.0
8	1000000	6	4	230	2016/03/03:19:08:55	2300	3.4144642999999992	0.0
8	1000000	5	5	230	2016/03/03:19:14:03	2300	3.409142399999999	0.0
8	1000000	4	6	230	2016/03/03:19:19:10	2300	3.6873302000000003	0.0
8	1000000	3	7	230	2016/03/03:19:24:17	2300	3.514342399999999	0.0
8	1000000	2	8	230	2016/03/03:19:29:27	2361	3.4634278093220345	0.0
8	1000000	1	9	230	2016/03/03:19:34:37	2300	3.388279099999999	0.0
8	1000000	100	0	230	2016/03/04:14:04:04	2287	0.48490327017543855	0.0
8	1000000	99	1	230	2016/03/04:14:04:04	2275	0.47162933700440546	0.0
8	1000000	0	100	230	2016/03/04:14:04:04	2293	0.5118869353711789	0.0
8	1000000	84	16	230	2016/03/04:14:04:04	2299	0.47924833842794745	0.0
8	1000000	98	2	230	2016/03/04:14:04:04	2281	0.48021388289473693	0.0
8	1000000	68	32	230	2016/03/04:14:04:04	2295	0.47312589912663766	0.0
8	1000000	96	4	230	2016/03/04:14:04:04	2299	0.4856024248908299	0.0
8	1000000	50	50	230	2016/03/04:14:04:04	2299	0.47085240436681197	0.0
8	1000000	32	68	230	2016/03/04:14:04:04	2299	0.4819936847161568	0.0
8	1000000	92	8	230	2016/03/04:14:04:04	2296	0.48694038209606955	0.0
8	1000000	16	84	230	2016/03/04:14:04:04	2298	0.4962798585152835	0.0
8	1000000	8	92	230	2016/03/04:14:04:04	2299	0.5114702838427946	0.0
8	1000000	4	96	230	2016/03/04:14:04:04	2299	0.5106759401746724	0.0
8	1000000	2	98	230	2016/03/04:14:04:04	2300	0.5112998799999996	0.0
8	1000000	1	99	230	2016/03/04:14:04:04	2298	0.5073986510917033	0.0
8	1000000	50	0	230	2016/03/04:14:04:04	2299	0.7711374414847161	0.0
8	1000000	49	1	230	2016/03/04:14:04:04	2299	0.7732447436681221	0.0
8	1000000	34	16	230	2016/03/04:14:04:04	2299	0.7665335344978162	0.0
8	1000000	48	2	230	2016/03/04:14:04:04	2293	0.7721494917030568	0.0
8	1000000	25	25	230	2016/03/04:14:04:04	2299	0.7504562432314413	0.0
8	1000000	16	34	230	2016/03/04:14:04:04	2299	0.744648783406113	0.0
8	1000000	46	4	230	2016/03/04:14:04:04	2263	0.7541248446902654	0.0
8	1000000	8	42	230	2016/03/04:14:04:04	2299	0.7559221179039302	0.0
8	1000000	4	46	230	2016/03/04:14:04:04	2296	0.759530566812227	0.0
8	1000000	2	48	230	2016/03/04:14:04:04	2295	0.7705759502183406	0.0
8	1000000	1	49	230	2016/03/04:14:04:04	2300	0.7549078299999994	0.0
8	1000000	0	50	230	2016/03/04:14:04:04	2299	0.7637313109170302	0.0
8	1000000	42	8	230	2016/03/04:14:04:04	2300	0.7708764099999997	0.0
8	15	10	0	230	2016/03/03:18:43:45	2300	0.063715998	0.0
8	15	9	1	230	2016/03/03:18:48:56	2300	0.06687049699999999	0.0
8	15	0	10	230	2016/03/03:19:35:16	2300	0.46828399000000015	0.0
8	15	8	2	230	2016/03/03:18:54:06	2299	0.06248668122270744	0.0
8	15	7	3	230	2016/03/03:18:59:16	2300	0.06697649999999998	0.0
8	15	6	4	230	2016/03/03:19:04:24	2300	0.06586149999999995	0.0
8	15	5	5	230	2016/03/03:19:09:34	2300	0.06724149900000001	0.0
8	15	4	6	230	2016/03/03:19:14:41	2300	0.07074599799999999	0.0
8	15	3	7	230	2016/03/03:19:19:49	2300	0.06758799499999997	0.0
8	15	2	8	230	2016/03/03:19:24:56	2300	0.07668699799999995	0.0
8	15	1	9	230	2016/03/03:19:30:06	2300	0.08896599900000002	0.0
8	25	10	0	230	2016/03/03:18:44:24	2300	0.06403349900000004	0.0
8	25	9	1	230	2016/03/03:18:49:35	2300	0.05683799599999999	0.0
8	25	0	10	230	2016/03/03:19:35:56	2300	1.1459367099999997	0.0
8	25	8	2	230	2016/03/03:18:54:44	2300	0.06290749899999998	0.0
8	25	7	3	230	2016/03/03:18:59:55	2300	0.06605949800000001	0.0
8	25	6	4	230	2016/03/03:19:05:03	2300	0.056228999000000016	0.0
8	25	5	5	230	2016/03/03:19:10:12	2300	0.06081599800000003	0.0
8	25	4	6	230	2016/03/03:19:15:19	2300	0.060085498	0.0
8	25	3	7	230	2016/03/03:19:20:28	2300	0.064351346	0.0
8	25	2	8	230	2016/03/03:19:25:35	2300	0.08153449799999998	0.0
8	25	1	9	230	2016/03/03:19:30:45	2300	0.10964898099999994	0.0
8	50	10	0	230	2016/03/03:18:45:03	2299	0.04687675397379914	0.0
8	50	9	1	230	2016/03/03:18:50:14	2300	0.056428000000000006	0.0
8	50	0	10	230	2016/03/03:19:36:34	2300	2.239180409999999	0.0
8	50	8	2	230	2016/03/03:18:55:24	2300	0.058499	0.0
8	50	7	3	230	2016/03/03:19:00:33	2356	0.05655651063829788	0.0
8	50	6	4	230	2016/03/03:19:05:42	2300	0.06315399900000002	0.0
8	50	5	5	230	2016/03/03:19:10:50	2300	0.06267199900000002	0.0
8	50	4	6	230	2016/03/03:19:15:58	2300	0.06817697600000003	0.0
8	50	3	7	230	2016/03/03:19:21:06	2300	0.08232100000000003	0.0
8	50	2	8	230	2016/03/03:19:26:13	2300	0.123996483	0.0
8	50	1	9	230	2016/03/03:19:31:23	2300	0.06939249499999997	0.0

