BENCHMARK_NAME	WORKLOAD_NAME	MACHINE	RESULT_FOLDER	FOLDER_TIMESTAMP	STORAGE_TYPE	duration_micro	enable_retrospective_lock_list	extended_rw_lock	extra_table_reads	extra_table_rmws	extra_table_size	fork_workers	hot_threshold	initial_table_size	log_buffer_mb	loggers_per_node	max_scan_length	null_log_device	numa_nodes	ordered_inserts	parallel_lock	random_inserts	read_all_fields	reducer_buffer_size	reps_per_tx	rmw_additional_reads	snapshot_pool_size	sort_keys	sort_load_keys	thread_per_node	verify_loaded_data	volatile_pool_size	workload	write_all_fields	zipfian_theta	COMPLETED_RUNS	FAILED_RUNS	MTPS_AVE	MTPS_STDEV	RACE_ABORTS_AVE	RACE_ABORTS_STDEV
ycsb	workloadF	gh	result_ycsb_1458296454	2016/03/18:03:20:54	masstree	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.0016829366666666666	6.2403703593679E-6	692833	1897.2237611836933
ycsb	workloadF	gh	result_ycsb_1458296675	2016/03/18:03:24:35	hash	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.004376603333333333	1.47311039038992E-5	1580920	9964.11928984032
ycsb	workloadF	gh	result_ycsb_1458296675	2016/03/18:03:24:35	masstree	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.0020516366666666667	1.3677312926507841E-5	714453	11670.873398718539
ycsb	workloadF	gh	result_ycsb_1458296897	2016/03/18:03:28:17	hash	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.005574503333333334	5.9914796354683466E-5	1624710	13849.046320956544
ycsb	workloadF	gh	result_ycsb_1458296897	2016/03/18:03:28:17	masstree	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.0026228566666666665	3.0118488600092533E-5	735649	6209.195376393708
ycsb	workloadF	gh	result_ycsb_1458297118	2016/03/18:03:31:58	hash	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.0075790399999999996	4.3960928865027855E-5	1700335	16812.6819164037
ycsb	workloadF	gh	result_ycsb_1458297118	2016/03/18:03:31:58	masstree	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.0036672533333333333	6.663999485036553E-7	763766	2631.4604310154464
ycsb	workloadF	gh	result_ycsb_1458297340	2016/03/18:03:35:40	hash	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.011554333333333333	6.334005227508151E-5	1808738	2918.0152310554986
ycsb	workloadF	gh	result_ycsb_1458297340	2016/03/18:03:35:40	masstree	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.005722386666666667	9.937918404931725E-6	784508	9195.645539542942
ycsb	workloadF	gh	result_ycsb_1458297562	2016/03/18:03:39:22	hash	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.02463493333333333	6.944185017376795E-4	2327536	23028.270495197852
ycsb	workloadF	gh	result_ycsb_1458297562	2016/03/18:03:39:22	masstree	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.014043833333333334	3.2805904278884973E-4	674830	21272.86584412709
ycsb	workloadF	gh	result_ycsb_1458297784	2016/03/18:03:43:04	hash	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.21111899999999997	4.5568629561056105E-4	904127	1875.1718736003886
ycsb	workloadF	gh	result_ycsb_1458297784	2016/03/18:03:43:04	masstree	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.04992966666666667	5.887299852698671E-4	218026	2678.9259456396653
ycsb	workloadF	gh	result_ycsb_1458298007	2016/03/18:03:46:47	hash	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	115.17999999999999	0.24678870855545057	0	0.0
ycsb	workloadF	gh	result_ycsb_1458298007	2016/03/18:03:46:47	masstree	10000000	0	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	123.28233333333333	0.30101421155541913	0	0.0
ycsb	workloadF	gh	result_ycsb_1458298230	2016/03/18:03:50:30	hash	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.055000766666666666	1.3923125447595498E-4	510083	1382.3089379729845
ycsb	workloadF	gh	result_ycsb_1458298230	2016/03/18:03:50:30	masstree	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.031219766666666666	1.3463734829402915E-4	292057	1302.747865091323
ycsb	workloadF	gh	result_ycsb_1458298450	2016/03/18:03:54:10	hash	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.05597763333333333	1.4119826092652183E-4	503691	1198.5991360273451
ycsb	workloadF	gh	result_ycsb_1458298450	2016/03/18:03:54:10	masstree	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.03232733333333334	1.8642305535320103E-5	293533	319.32776614163055
ycsb	workloadF	gh	result_ycsb_1458298673	2016/03/18:03:57:53	hash	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.05772723333333333	8.07982270157506E-4	498093	6824.000846683856
ycsb	workloadF	gh	result_ycsb_1458298673	2016/03/18:03:57:53	masstree	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.0337531	1.4470666881766635E-4	294813	1374.5052039032996
ycsb	workloadF	gh	result_ycsb_1458298894	2016/03/18:04:01:34	hash	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.06165866666666667	2.826389019388879E-4	502627	2426.4727944547417
ycsb	workloadF	gh	result_ycsb_1458298894	2016/03/18:04:01:34	masstree	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.03570513333333333	1.4706081130727095E-4	295652	1414.168856805032
ycsb	workloadF	gh	result_ycsb_1458299115	2016/03/18:04:05:15	hash	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.06640093333333334	5.195346206932202E-5	501344	662.1842643856769
ycsb	workloadF	gh	result_ycsb_1458299115	2016/03/18:04:05:15	masstree	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.03811116666666667	1.80616450585145E-4	292269	1609.8850890669185
ycsb	workloadF	gh	result_ycsb_1458299336	2016/03/18:04:08:56	hash	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.07351506666666667	2.4633897141012934E-5	499855	271.23093892291104
ycsb	workloadF	gh	result_ycsb_1458299336	2016/03/18:04:08:56	masstree	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.0411847	1.328974291207085E-4	285183	944.707362096856
ycsb	workloadF	gh	result_ycsb_1458299556	2016/03/18:04:12:36	hash	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.08490596666666668	3.3560407559188955E-4	502012	2205.35172302039
ycsb	workloadF	gh	result_ycsb_1458299556	2016/03/18:04:12:36	masstree	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.04591526666666667	2.2730458762521805E-4	276515	1331.4510880989958
ycsb	workloadF	gh	result_ycsb_1458299777	2016/03/18:04:16:17	hash	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.10381499999999999	3.864125601832293E-4	503408	1853.8758198816856
ycsb	workloadF	gh	result_ycsb_1458299777	2016/03/18:04:16:17	masstree	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.052339133333333336	2.3483577713296805E-4	258449	1090.8244588383595
ycsb	workloadF	gh	result_ycsb_1458299998	2016/03/18:04:19:58	hash	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.138188	5.750982524792023E-4	492634	3141.617736135318
ycsb	workloadF	gh	result_ycsb_1458299998	2016/03/18:04:19:58	masstree	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.06168753333333333	2.8125080543210917E-4	224646	1055.5105662935123
ycsb	workloadF	gh	result_ycsb_1458300220	2016/03/18:04:23:40	hash	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.221692	8.351890005693606E-4	446027	2633.2403781055573
ycsb	workloadF	gh	result_ycsb_1458300220	2016/03/18:04:23:40	masstree	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.06997103333333334	3.943797352230457E-4	144639	1253.1009536346223
ycsb	workloadF	gh	result_ycsb_1458300441	2016/03/18:04:27:21	hash	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	115.15066666666667	0.253574884841343	0	0.0
ycsb	workloadF	gh	result_ycsb_1458300441	2016/03/18:04:27:21	masstree	10000000	1	1	0	0	0	true	5	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	123.116	0.25759011368202134	0	0.0
ycsb	workloadF	gh	result_ycsb_1458300664	2016/03/18:04:31:04	hash	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.0026916333333333337	1.3488044912207285E-5	1652233	5459.990496527257
ycsb	workloadF	gh	result_ycsb_1458300664	2016/03/18:04:31:04	masstree	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.00102532	9.026505414599688E-6	623989	3633.9939460598994
ycsb	workloadF	gh	result_ycsb_1458300886	2016/03/18:04:34:46	hash	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.002921526666666667	1.4867712967690672E-5	1639608	10710.586533363701
ycsb	workloadF	gh	result_ycsb_1458300886	2016/03/18:04:34:46	masstree	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.00119318	1.5297058541529362E-6	654229	601.3203989796154
ycsb	workloadF	gh	result_ycsb_1458301107	2016/03/18:04:38:27	hash	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.0032020266666666665	3.378172517139248E-5	1575297	15757.418951084597
ycsb	workloadF	gh	result_ycsb_1458301107	2016/03/18:04:38:27	masstree	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.0013849833333333334	1.4658104318841586E-5	671664	6436.739823508637
ycsb	workloadF	gh	result_ycsb_1458301328	2016/03/18:04:42:08	hash	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.0037428199999999996	3.141016502135802E-5	1599567	10223.004842021743
ycsb	workloadF	gh	result_ycsb_1458301328	2016/03/18:04:42:08	masstree	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.0016638766666666669	5.512291316250426E-6	694486	4205.5808424317565
ycsb	workloadF	gh	result_ycsb_1458301549	2016/03/18:04:45:50	hash	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.004477523333333334	3.937543255490435E-5	1622536	16729.8355407986
ycsb	workloadF	gh	result_ycsb_1458301549	2016/03/18:04:45:50	masstree	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.0020853666666666667	1.5982741386317034E-5	717784	5187.645826598902
ycsb	workloadF	gh	result_ycsb_1458301771	2016/03/18:04:49:31	hash	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.00558247	1.3169429246328274E-5	1636080	3847.5870215853306
ycsb	workloadF	gh	result_ycsb_1458301771	2016/03/18:04:49:31	masstree	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.00271419	8.650229284073434E-6	750847	1924.7857023575377
ycsb	workloadF	gh	result_ycsb_1458301992	2016/03/18:04:53:12	hash	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.007563696666666667	7.133724288014811E-6	1688490	8747.26053622915
ycsb	workloadF	gh	result_ycsb_1458301992	2016/03/18:04:53:12	masstree	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.0037171433333333336	1.7941572456782173E-5	764076	1793.6529455042344
ycsb	workloadF	gh	result_ycsb_1458302213	2016/03/18:04:56:53	hash	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.011603333333333334	1.387227771091955E-4	1806071	29470.216652676037
ycsb	workloadF	gh	result_ycsb_1458302213	2016/03/18:04:56:53	masstree	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.005784883333333333	6.072658414751724E-5	794712	1346.0802353500328
ycsb	workloadF	gh	result_ycsb_1458302437	2016/03/18:05:00:37	hash	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.023982533333333333	6.884786771438284E-5	2356322	3361.038017586838
ycsb	workloadF	gh	result_ycsb_1458302437	2016/03/18:05:00:37	masstree	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.013090633333333332	0.0013282261663169022	688694	14433.881459953867
ycsb	workloadF	gh	result_ycsb_1458302657	2016/03/18:05:04:17	hash	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.21145366666666665	8.768452289654651E-4	916764	4406.223956580282
ycsb	workloadF	gh	result_ycsb_1458302657	2016/03/18:05:04:17	masstree	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.0504355	7.080894058424706E-4	222301	3780.6994355834972
ycsb	workloadF	gh	result_ycsb_1458302879	2016/03/18:05:07:59	hash	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	114.986	0.42661223610932963	0	0.0
ycsb	workloadF	gh	result_ycsb_1458302879	2016/03/18:05:07:59	masstree	10000000	0	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	120.05400000000002	2.991190509924951	0	0.0
ycsb	workloadF	gh	result_ycsb_1458303100	2016/03/18:05:11:40	hash	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.05448166666666667	8.967817770064594E-5	504792	711.319899904396
ycsb	workloadF	gh	result_ycsb_1458303100	2016/03/18:05:11:40	masstree	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.0312463	1.308387557258327E-4	292166	1230.0495924961724
ycsb	workloadF	gh	result_ycsb_1458303321	2016/03/18:05:15:21	hash	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.055646	2.171124593388988E-4	500475	1983.9210053684074
ycsb	workloadF	gh	result_ycsb_1458303321	2016/03/18:05:15:21	masstree	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.032251466666666666	8.38362424931495E-5	292777	772.9102290880901
ycsb	workloadF	gh	result_ycsb_1458303543	2016/03/18:05:19:03	hash	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.05780743333333333	2.9944965445868313E-4	498731	2270.6480474838
ycsb	workloadF	gh	result_ycsb_1458303543	2016/03/18:05:19:03	masstree	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.03351906666666667	7.129611178225553E-5	292404	526.2489904978441
ycsb	workloadF	gh	result_ycsb_1458303765	2016/03/18:05:22:45	hash	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.061388033333333335	2.810938672798036E-4	500070	2202.553946872925
ycsb	workloadF	gh	result_ycsb_1458303765	2016/03/18:05:22:45	masstree	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.035327033333333334	1.1863134305870663E-4	291661	894.1237175184449
ycsb	workloadF	gh	result_ycsb_1458303987	2016/03/18:05:26:27	hash	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.06617	5.453555414067922E-5	499551	482.1140943801581
ycsb	workloadF	gh	result_ycsb_1458303987	2016/03/18:05:26:27	masstree	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.03795263333333333	6.1103427800032E-5	290696	408.2763225528159
ycsb	workloadF	gh	result_ycsb_1458304209	2016/03/18:05:30:09	hash	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.07344916666666668	1.0855985547377534E-4	500951	782.334043450745
ycsb	workloadF	gh	result_ycsb_1458304209	2016/03/18:05:30:09	masstree	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.041592	4.236350630903711E-5	287865	576.4172871154178
ycsb	workloadF	gh	result_ycsb_1458304431	2016/03/18:05:33:51	hash	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.08483686666666668	1.7784173362533353E-4	503442	1408.8188512161498
ycsb	workloadF	gh	result_ycsb_1458304431	2016/03/18:05:33:51	masstree	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.04606743333333333	1.619358171888817E-4	277271	1380.3190049974864
ycsb	workloadF	gh	result_ycsb_1458304652	2016/03/18:05:37:32	hash	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.10358733333333332	1.9109218252740608E-4	504970	1191.2196364352815
ycsb	workloadF	gh	result_ycsb_1458304652	2016/03/18:05:37:32	masstree	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.05252953333333333	2.0428909798501815E-4	258475	1204.7942655164718
ycsb	workloadF	gh	result_ycsb_1458304874	2016/03/18:05:41:14	hash	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.138142	0.001164270587106792	497691	4472.650544015874
ycsb	workloadF	gh	result_ycsb_1458304874	2016/03/18:05:41:14	masstree	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	2	8	1	0	0	14	0	16	F	0	0	3	0	0.06168403333333333	1.7987058928562257E-4	224432	597.9745442385076
ycsb	workloadF	gh	result_ycsb_1458305097	2016/03/18:05:44:57	hash	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.22213033333333332	3.9959674117770916E-4	457772	1639.148423890281
ycsb	workloadF	gh	result_ycsb_1458305097	2016/03/18:05:44:57	masstree	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	1	9	1	0	0	14	0	16	F	0	0	3	0	0.06998330000000001	7.149853471691781E-4	145173	1592.9756920798418
ycsb	workloadF	gh	result_ycsb_1458305318	2016/03/18:05:48:38	hash	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	114.69433333333335	0.9833955912492385	0	0.0
ycsb	workloadF	gh	result_ycsb_1458305318	2016/03/18:05:48:38	masstree	10000000	1	1	0	0	0	true	10	50	512	2	1000	true	16	0	0	0	0	1	0	10	1	0	0	14	0	16	F	0	0	3	0	122.93033333333334	0.12900732106308033	0	0.0
ycsb	workloadF	gh	result_ycsb_1458305542	2016/03/18:05:52:22	hash	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	0.005964816666666667	2.613281632141165E-5	3026178	11540.755867793063
ycsb	workloadF	gh	result_ycsb_1458305542	2016/03/18:05:52:22	masstree	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	10	0	1	0	0	14	0	16	F	0	0	3	0	6.935823333333334E-4	6.369308352474091E-6	354106	3397.456434191468
ycsb	workloadF	gh	result_ycsb_1458305763	2016/03/18:05:56:03	hash	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	0.006698743333333333	2.6937030686720935E-5	3096391	9831.123638730214
ycsb	workloadF	gh	result_ycsb_1458305763	2016/03/18:05:56:03	masstree	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	9	1	1	0	0	14	0	16	F	0	0	3	0	7.841716666666666E-4	1.7220242377952836E-5	378710	9026.580446411697
ycsb	workloadF	gh	result_ycsb_1458305985	2016/03/18:05:59:45	hash	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	0.00754741	3.9835113488928874E-5	3108688	14219.23149198494
ycsb	workloadF	gh	result_ycsb_1458305985	2016/03/18:05:59:45	masstree	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	8	2	1	0	0	14	0	16	F	0	0	3	0	9.126123333333333E-4	6.5741214537727194E-6	407831	2821.5995463566405
ycsb	workloadF	gh	result_ycsb_1458306206	2016/03/18:06:03:26	hash	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.008672399999999999	4.089026045414029E-5	3151227	17222.380194232373
ycsb	workloadF	gh	result_ycsb_1458306206	2016/03/18:06:03:26	masstree	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	7	3	1	0	0	14	0	16	F	0	0	3	0	0.0010597233333333334	1.3198568944683806E-6	436687	2846.4892801886685
ycsb	workloadF	gh	result_ycsb_1458306428	2016/03/18:06:07:08	hash	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.010201666666666666	7.690974508394644E-5	3206851	19966.744702129086
ycsb	workloadF	gh	result_ycsb_1458306428	2016/03/18:06:07:08	masstree	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	6	4	1	0	0	14	0	16	F	0	0	3	0	0.0012800766666666667	7.166404646367396E-6	471436	1028.5228350547225
ycsb	workloadF	gh	result_ycsb_1458306648	2016/03/18:06:10:48	hash	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.0123913	1.8553705830121784E-5	3269051	3010.5402429941873
ycsb	workloadF	gh	result_ycsb_1458306648	2016/03/18:06:10:48	masstree	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	5	5	1	0	0	14	0	16	F	0	0	3	0	0.0016358033333333333	6.311013301262606E-6	530496	3905.027642529053
ycsb	workloadF	gh	result_ycsb_1458306870	2016/03/18:06:14:30	hash	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.01557	4.3234939574237274E-5	3330986	16230.53355730142
ycsb	workloadF	gh	result_ycsb_1458306870	2016/03/18:06:14:30	masstree	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	4	6	1	0	0	14	0	16	F	0	0	3	0	0.0021443966666666666	2.363276021870422E-5	584839	7149.513549885754
ycsb	workloadF	gh	result_ycsb_1458307091	2016/03/18:06:18:11	hash	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.021442666666666665	3.122822797256444E-5	3496244	3703.7910308223386
ycsb	workloadF	gh	result_ycsb_1458307091	2016/03/18:06:18:11	masstree	10000000	0	1	0	0	0	true	126	50	512	2	1000	true	16	0	0	0	0	1	3	7	1	0	0	14	0	16	F	0	0	3	0	0.00324937	5.1476369335826225E-5	688598	13337.25522320526
